id,display_name,category,glb_path,score,threshold,should_remove,confidence_band,reasons
tf2_props_farm_gutter_hole,Gutter Hole,props_farm,tf2/props_farm/gutter_hole.glb,0.000,1.100,0,none,
tf2_props_farm_gutter_pipe_connect,Gutter Pipe Connect,props_farm,tf2/props_farm/gutter_pipe_connect.glb,0.000,1.100,0,none,
tf2_props_farm_gutter_pipe_connect_64,Gutter Pipe Connect,props_farm,tf2/props_farm/gutter_pipe_connect_64.glb,0.000,1.100,0,none,
tf2_props_farm_gutter_pipe_end,Gutter Pipe End,props_farm,tf2/props_farm/gutter_pipe_end.glb,0.000,1.100,0,none,
tf2_props_farm_junction_box,Junction Box,props_farm,tf2/props_farm/junction_box.glb,0.000,1.100,0,none,
tf2_props_farm_lamp002,Lamp,props_farm,tf2/props_farm/lamp002.glb,0.000,1.100,0,none,
tf2_props_farm_lamp002b,Lamp,props_farm,tf2/props_farm/lamp002b.glb,0.000,1.100,0,none,
tf2_props_farm_meetalroof_spine64a,Meetalroof Spine,props_farm,tf2/props_farm/meetalroof_spine64a.glb,0.000,1.100,0,none,
tf2_props_farm_oilcan01,Oilcan,props_farm,tf2/props_farm/oilcan01.glb,0.000,1.100,0,none,
tf2_props_farm_oilcan01b,Oilcan,props_farm,tf2/props_farm/oilcan01b.glb,0.000,1.100,0,none,
tf2_props_farm_oilcan02,Oilcan,props_farm,tf2/props_farm/oilcan02.glb,0.000,1.100,0,none,
tf2_props_farm_padlock,Padlock,props_farm,tf2/props_farm/padlock.glb,0.000,1.100,0,none,
tf2_props_farm_paint_can001,Paint Can,props_farm,tf2/props_farm/paint_can001.glb,0.000,1.100,0,none,
tf2_props_farm_paint_can002,Paint Can,props_farm,tf2/props_farm/paint_can002.glb,0.000,1.100,0,none,
tf2_props_farm_pallet001,Pallet,props_farm,tf2/props_farm/pallet001.glb,0.000,1.100,0,none,
tf2_props_farm_scenes_bananana_peel,Bananana Peel,props_farm,tf2/props_farm/scenes/bananana_peel.glb,0.000,1.100,0,none,
tf2_props_farm_scenes_diary_book,Diary Book,props_farm,tf2/props_farm/scenes/diary_book.glb,0.000,1.100,0,none,
tf2_props_farm_shelf_props01,Shelf Props,props_farm,tf2/props_farm/shelf_props01.glb,0.000,1.100,0,none,
tf2_props_farm_spool_rope,Spool Rope,props_farm,tf2/props_farm/spool_rope.glb,0.000,1.100,0,none,
tf2_props_farm_spool_wire,Spool Wire,props_farm,tf2/props_farm/spool_wire.glb,0.000,1.100,0,none,
tf2_props_farm_stairs_wood001a,Stairs Wood,props_farm,tf2/props_farm/stairs_wood001a.glb,0.000,1.100,0,none,
tf2_props_farm_tools_fork,Tools Fork,props_farm,tf2/props_farm/tools_fork.glb,0.000,1.100,0,none,
tf2_props_farm_tools_rack,Tools Rack,props_farm,tf2/props_farm/tools_rack.glb,0.000,1.100,0,none,
tf2_props_farm_tools_rope,Tools Rope,props_farm,tf2/props_farm/tools_rope.glb,0.000,1.100,0,none,
tf2_props_farm_tools_shovel,Tools Shovel,props_farm,tf2/props_farm/tools_shovel.glb,0.000,1.100,0,none,
tf2_props_farm_vent001,Vent,props_farm,tf2/props_farm/vent001.glb,0.000,1.100,0,none,
tf2_props_farm_vent001_small,Vent001 Small,props_farm,tf2/props_farm/vent001_small.glb,0.000,1.100,0,none,
tf2_props_farm_water_spigot,Water Spigot,props_farm,tf2/props_farm/water_spigot.glb,0.000,1.100,0,none,
tf2_props_farm_welding_machine01,Welding Machine,props_farm,tf2/props_farm/welding_machine01.glb,0.000,1.100,0,none,
tf2_props_farm_wood_support001,Wood Support,props_farm,tf2/props_farm/wood_support001.glb,0.000,1.100,0,none,
tf2_props_farm_wooden_barrel,Wooden Barrel,props_farm,tf2/props_farm/wooden_barrel.glb,0.000,1.100,0,none,
tf2_props_farmageddon_butcher_props_butcher_saw_large,Butcher Saw Large,props_farmageddon,tf2/props_farmageddon/butcher_props/butcher_saw_large.glb,0.000,1.100,0,none,
tf2_props_farmageddon_butcher_props_butcher_saw_small,Butcher Saw Small,props_farmageddon,tf2/props_farmageddon/butcher_props/butcher_saw_small.glb,0.000,1.100,0,none,
tf2_props_farmageddon_butcher_uniform_butcher_uniform,Butcher Uniform,props_farmageddon,tf2/props_farmageddon/butcher_uniform/butcher_uniform.glb,0.000,1.100,0,none,
tf2_props_farmageddon_sack_flat_sack_flat,Sack Flat,props_farmageddon,tf2/props_farmageddon/sack_flat/sack_flat.glb,0.000,1.100,0,none,
tf2_props_farmageddon_sack_stack_sack_stack,Sack Stack,props_farmageddon,tf2/props_farmageddon/sack_stack/sack_stack.glb,0.000,1.100,0,none,
tf2_props_favela_beerbotle_01,Beerbotle 01,props_favela,tf2/props_favela/beerbotle_01.glb,0.000,1.100,0,none,
tf2_props_favela_cadeirabar,Cadeirabar,props_favela,tf2/props_favela/cadeirabar.glb,0.000,1.100,0,none,
tf2_props_favela_mesabar,Mesabar,props_favela,tf2/props_favela/mesabar.glb,0.000,1.100,0,none,
tf2_props_food_pizza_01_small,Pizza 01 Small,props_food,tf2/props_food/pizza_01_small.glb,0.000,1.100,0,none,
tf2_props_forest_bird,Bird,props_forest,tf2/props_forest/bird.glb,0.000,1.100,0,none,
tf2_props_forest_chimney02,Chimney02,props_forest,tf2/props_forest/chimney02.glb,0.000,1.100,0,none,
tf2_props_forest_chimney03,Chimney03,props_forest,tf2/props_forest/chimney03.glb,0.000,1.100,0,none,
tf2_props_forest_chimney08,Chimney08,props_forest,tf2/props_forest/chimney08.glb,0.000,1.100,0,none,
tf2_props_forest_cliff_wall_09b,Cliff Wall 09B,props_forest,tf2/props_forest/cliff_wall_09b.glb,0.000,1.100,0,none,
tf2_props_forest_cliff_wall_09b_mirrored,Cliff Wall 09B Mirrored,props_forest,tf2/props_forest/cliff_wall_09b_mirrored.glb,0.000,1.100,0,none,
tf2_props_forest_cliff_wall_09c,Cliff Wall 09C,props_forest,tf2/props_forest/cliff_wall_09c.glb,0.000,1.100,0,none,
tf2_props_forest_cliff_wall_09c_mirrored,Cliff Wall 09C Mirrored,props_forest,tf2/props_forest/cliff_wall_09c_mirrored.glb,0.000,1.100,0,none,
tf2_props_forest_dove,Dove,props_forest,tf2/props_forest/dove.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_lrg_angle,Icicle Lrg Angle,props_forest,tf2/props_forest/icicle_lrg_angle.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_lrg_angle_a,Icicle Lrg Angle,props_forest,tf2/props_forest/icicle_lrg_angle_a.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_lrg_angle_b,Icicle Lrg Angle,props_forest,tf2/props_forest/icicle_lrg_angle_b.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_lrg_angle_c,Icicle Lrg Angle,props_forest,tf2/props_forest/icicle_lrg_angle_c.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_lrg_corner,Icicle Lrg Corner,props_forest,tf2/props_forest/icicle_lrg_corner.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_lrg_straight,Icicle Lrg Straight,props_forest,tf2/props_forest/icicle_lrg_straight.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_med_angle,Icicle Med Angle,props_forest,tf2/props_forest/icicle_med_angle.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_med_angle_a,Icicle Med Angle,props_forest,tf2/props_forest/icicle_med_angle_a.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_med_angle_b,Icicle Med Angle,props_forest,tf2/props_forest/icicle_med_angle_b.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_med_straight,Icicle Med Straight,props_forest,tf2/props_forest/icicle_med_straight.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_sml_angle,Icicle Sml Angle,props_forest,tf2/props_forest/icicle_sml_angle.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_sml_corner,Icicle Sml Corner,props_forest,tf2/props_forest/icicle_sml_corner.glb,0.000,1.100,0,none,
tf2_props_forest_icicle_sml_straight,Icicle Sml Straight,props_forest,tf2/props_forest/icicle_sml_straight.glb,0.000,1.100,0,none,
tf2_props_forest_milk_crate,Milk Crate,props_forest,tf2/props_forest/milk_crate.glb,0.000,1.100,0,none,
tf2_props_forest_saw_blade,Saw Blade,props_forest,tf2/props_forest/saw_blade.glb,0.000,1.100,0,none,
tf2_props_forest_shrub_03c,Shrub 03C,props_forest,tf2/props_forest/shrub_03c.glb,0.000,1.100,0,none,
tf2_props_forest_tree_pine_stump02,Tree Pine Stump02,props_forest,tf2/props_forest/tree_pine_stump02.glb,0.000,1.100,0,none,
tf2_props_forest_wheelbarrow,Wheelbarrow,props_forest,tf2/props_forest/wheelbarrow.glb,0.000,1.100,0,none,
tf2_props_forest_windowframe002,Windowframe002,props_forest,tf2/props_forest/windowframe002.glb,0.000,1.100,0,none,
tf2_props_forest_wood_patch1,Wood Patch1,props_forest,tf2/props_forest/wood_patch1.glb,0.000,1.100,0,none,
tf2_props_forest_wood_patch1_small,Wood Patch1 Small,props_forest,tf2/props_forest/wood_patch1_small.glb,0.000,1.100,0,none,
tf2_props_forest_wood_patch3_small,Wood Patch3 Small,props_forest,tf2/props_forest/wood_patch3_small.glb,0.000,1.100,0,none,
tf2_props_forest_wood_patch4_small,Wood Patch4 Small,props_forest,tf2/props_forest/wood_patch4_small.glb,0.000,1.100,0,none,
tf2_props_forest_woodpile_indoor,Woodpile Indoor,props_forest,tf2/props_forest/woodpile_indoor.glb,0.000,1.100,0,none,
tf2_props_fortezza_old_nightstand,Old Nightstand,props_fortezza,tf2/props_fortezza/old_nightstand.glb,0.000,1.100,0,none,
tf2_props_fortezza_old_picture_frame_01,Old Picture Frame 01,props_fortezza,tf2/props_fortezza/old_picture_frame_01.glb,0.000,1.100,0,none,
tf2_props_frontline_ammocrate_1,Ammocrate 1,props_frontline,tf2/props_frontline/ammocrate_1.glb,0.000,1.100,0,none,
tf2_props_frontline_ammocrate_2,Ammocrate 2,props_frontline,tf2/props_frontline/ammocrate_2.glb,0.000,1.100,0,none,
tf2_props_frontline_awning_24_modular,Awning 24 Modular,props_frontline,tf2/props_frontline/awning_24_modular.glb,0.000,1.100,0,none,
tf2_props_frontline_awning_48_modular,Awning 48 Modular,props_frontline,tf2/props_frontline/awning_48_modular.glb,0.000,1.100,0,none,
tf2_props_frontline_awning_end,Awning End,props_frontline,tf2/props_frontline/awning_end.glb,0.000,1.100,0,none,
tf2_props_frontline_awning_end_mirrored,Awning End Mirrored,props_frontline,tf2/props_frontline/awning_end_mirrored.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle004,Bottle004,props_frontline,tf2/props_frontline/bottle004.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle005,Bottle005,props_frontline,tf2/props_frontline/bottle005.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle007,Bottle007,props_frontline,tf2/props_frontline/bottle007.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle008,Bottle008,props_frontline,tf2/props_frontline/bottle008.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle011,Bottle011,props_frontline,tf2/props_frontline/bottle011.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle012,Bottle012,props_frontline,tf2/props_frontline/bottle012.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle013,Bottle013,props_frontline,tf2/props_frontline/bottle013.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle014,Bottle014,props_frontline,tf2/props_frontline/bottle014.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle017,Bottle017,props_frontline,tf2/props_frontline/bottle017.glb,0.000,1.100,0,none,
tf2_props_frontline_bottle019,Bottle019,props_frontline,tf2/props_frontline/bottle019.glb,0.000,1.100,0,none,
tf2_props_frontline_bunkerladder_medium,Bunkerladder Medium,props_frontline,tf2/props_frontline/bunkerladder_medium.glb,0.000,1.100,0,none,
tf2_props_frontline_crate_tarp_2_short,Crate Tarp 2 Short,props_frontline,tf2/props_frontline/crate_tarp_2_short.glb,0.000,1.100,0,none,
tf2_props_frontline_dragonteeth_b,Dragonteeth,props_frontline,tf2/props_frontline/dragonteeth_b.glb,0.000,1.100,0,none,
tf2_props_frontline_dumpster,Dumpster,props_frontline,tf2/props_frontline/dumpster.glb,0.000,1.100,0,none,
tf2_props_frontline_flowerpot,Flowerpot,props_frontline,tf2/props_frontline/flowerpot.glb,0.000,1.100,0,none,
tf2_props_frontline_frontline_console01,Frontline Console01,props_frontline,tf2/props_frontline/frontline_console01.glb,0.000,1.100,0,none,
tf2_props_frontline_frontline_console02,Frontline Console02,props_frontline,tf2/props_frontline/frontline_console02.glb,0.000,1.100,0,none,
tf2_props_frontline_frontline_console04,Frontline Console04,props_frontline,tf2/props_frontline/frontline_console04.glb,0.000,1.100,0,none,
tf2_props_frontline_generic_locker_door,Generic Locker Door,props_frontline,tf2/props_frontline/generic_locker_door.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_003,Ivy 003,props_frontline,tf2/props_frontline/ivy_003.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_004,Ivy 004,props_frontline,tf2/props_frontline/ivy_004.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_005,Ivy 005,props_frontline,tf2/props_frontline/ivy_005.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_006,Ivy 006,props_frontline,tf2/props_frontline/ivy_006.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_bunch_01,Ivy Bunch 01,props_frontline,tf2/props_frontline/ivy_bunch_01.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_bunch_02,Ivy Bunch 02,props_frontline,tf2/props_frontline/ivy_bunch_02.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_corner_in,Ivy Corner In,props_frontline,tf2/props_frontline/ivy_corner_in.glb,0.000,1.100,0,none,
tf2_props_frontline_ivy_corner_out,Ivy Corner Out,props_frontline,tf2/props_frontline/ivy_corner_out.glb,0.000,1.100,0,none,
tf2_props_frontline_jer_can_1,Jer Can 1,props_frontline,tf2/props_frontline/jer_can_1.glb,0.000,1.100,0,none,
tf2_props_frontline_jer_can_2,Jer Can 2,props_frontline,tf2/props_frontline/jer_can_2.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_8s,Mine Naval 8S,props_frontline,tf2/props_frontline/mine_naval_8s.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_chain_jibs_1,Mine Naval Chain Jibs 1,props_frontline,tf2/props_frontline/mine_naval_chain_jibs_1.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_chain_jibs_2,Mine Naval Chain Jibs 2,props_frontline,tf2/props_frontline/mine_naval_chain_jibs_2.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_chain_jibs_3,Mine Naval Chain Jibs 3,props_frontline,tf2/props_frontline/mine_naval_chain_jibs_3.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_chain_jibs_4,Mine Naval Chain Jibs 4,props_frontline,tf2/props_frontline/mine_naval_chain_jibs_4.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_chain_jibs_5,Mine Naval Chain Jibs 5,props_frontline,tf2/props_frontline/mine_naval_chain_jibs_5.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_chain_jibs_6,Mine Naval Chain Jibs 6,props_frontline,tf2/props_frontline/mine_naval_chain_jibs_6.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_chain_jibs_7,Mine Naval Chain Jibs 7,props_frontline,tf2/props_frontline/mine_naval_chain_jibs_7.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_001,Mine Naval Jibs 001,props_frontline,tf2/props_frontline/mine_naval_jibs_001.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_002,Mine Naval Jibs 002,props_frontline,tf2/props_frontline/mine_naval_jibs_002.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_003,Mine Naval Jibs 003,props_frontline,tf2/props_frontline/mine_naval_jibs_003.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_004,Mine Naval Jibs 004,props_frontline,tf2/props_frontline/mine_naval_jibs_004.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_005,Mine Naval Jibs 005,props_frontline,tf2/props_frontline/mine_naval_jibs_005.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_006,Mine Naval Jibs 006,props_frontline,tf2/props_frontline/mine_naval_jibs_006.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_007,Mine Naval Jibs 007,props_frontline,tf2/props_frontline/mine_naval_jibs_007.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_008,Mine Naval Jibs 008,props_frontline,tf2/props_frontline/mine_naval_jibs_008.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_009,Mine Naval Jibs 009,props_frontline,tf2/props_frontline/mine_naval_jibs_009.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_010,Mine Naval Jibs 010,props_frontline,tf2/props_frontline/mine_naval_jibs_010.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_011,Mine Naval Jibs 011,props_frontline,tf2/props_frontline/mine_naval_jibs_011.glb,0.000,1.100,0,none,
tf2_props_frontline_mine_naval_jibs_012,Mine Naval Jibs 012,props_frontline,tf2/props_frontline/mine_naval_jibs_012.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_1,Sandbag 1,props_frontline,tf2/props_frontline/sandbag_1.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_2,Sandbag 2,props_frontline,tf2/props_frontline/sandbag_2.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_3,Sandbag 3,props_frontline,tf2/props_frontline/sandbag_3.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_low_45_right,Sandbag Low 45 Right,props_frontline,tf2/props_frontline/sandbag_low_45_right.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_low_45_right_mirror,Sandbag Low 45 Right Mirror,props_frontline,tf2/props_frontline/sandbag_low_45_right_mirror.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_low_curve_left,Sandbag Low Curve Left,props_frontline,tf2/props_frontline/sandbag_low_curve_left.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_low_left,Sandbag Low Left,props_frontline,tf2/props_frontline/sandbag_low_left.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_low_middle,Sandbag Low Middle,props_frontline,tf2/props_frontline/sandbag_low_middle.glb,0.000,1.100,0,none,
tf2_props_frontline_sandbag_low_right,Sandbag Low Right,props_frontline,tf2/props_frontline/sandbag_low_right.glb,0.000,1.100,0,none,
tf2_props_frontline_sardine_can_1,Sardine Can 1,props_frontline,tf2/props_frontline/sardine_can_1.glb,0.000,1.100,0,none,
tf2_props_frontline_storefront_balcony_short,Storefront Balcony Short,props_frontline,tf2/props_frontline/storefront_balcony_short.glb,0.000,1.100,0,none,
tf2_props_frontline_tin_sign,Tin Sign,props_frontline,tf2/props_frontline/tin_sign.glb,0.000,1.100,0,none,
tf2_props_frontline_tincan_1,Tincan 1,props_frontline,tf2/props_frontline/tincan_1.glb,0.000,1.100,0,none,
tf2_props_frontline_tincan_2,Tincan 2,props_frontline,tf2/props_frontline/tincan_2.glb,0.000,1.100,0,none,
tf2_props_frontline_tincan_3,Tincan 3,props_frontline,tf2/props_frontline/tincan_3.glb,0.000,1.100,0,none,
tf2_props_frontline_window_001,Window 001,props_frontline,tf2/props_frontline/window_001.glb,0.000,1.100,0,none,
tf2_props_frontline_window_rounded,Window Rounded,props_frontline,tf2/props_frontline/window_rounded.glb,0.000,1.100,0,none,
tf2_props_frontline_window_shutter,Window Shutter,props_frontline,tf2/props_frontline/window_shutter.glb,0.000,1.100,0,none,
tf2_props_frosty_barrel_snow_01,Barrel Snow 01,props_frosty,tf2/props_frosty/barrel_snow_01.glb,0.000,1.100,0,none,
tf2_props_frosty_generic_snow_02,Generic Snow 02,props_frosty,tf2/props_frosty/generic_snow_02.glb,0.000,1.100,0,none,
tf2_props_frosty_generic_snow_32x64,Generic Snow 32X64,props_frosty,tf2/props_frosty/generic_snow_32x64.glb,0.000,1.100,0,none,
tf2_props_frosty_generic_snow_corner_01,Generic Snow Corner 01,props_frosty,tf2/props_frosty/generic_snow_corner_01.glb,0.000,1.100,0,none,
tf2_props_frosty_snowman,Snowman,props_frosty,tf2/props_frosty/snowman.glb,0.000,1.100,0,none,
tf2_props_frozen_snow_shovel,Snow Shovel,props_frozen,tf2/props_frozen/snow_shovel.glb,0.000,1.100,0,none,
tf2_props_gameplay_ball001,Ball001,props_gameplay,tf2/props_gameplay/ball001.glb,0.000,1.100,0,none,
tf2_props_gameplay_barbell,Barbell,props_gameplay,tf2/props_gameplay/barbell.glb,0.000,1.100,0,none,
tf2_props_gameplay_bottle001,Bottle001,props_gameplay,tf2/props_gameplay/bottle001.glb,0.000,1.100,0,none,
tf2_props_gameplay_can_crushed001,Can Crushed001,props_gameplay,tf2/props_gameplay/can_crushed001.glb,0.000,1.100,0,none,
tf2_props_gameplay_can_crushed002,Can Crushed002,props_gameplay,tf2/props_gameplay/can_crushed002.glb,0.000,1.100,0,none,
tf2_props_gameplay_deco_sign,Deco Sign,props_gameplay,tf2/props_gameplay/deco_sign.glb,0.000,1.100,0,none,
tf2_props_gameplay_door_slide_motor,Door Slide Motor,props_gameplay,tf2/props_gameplay/door_slide_motor.glb,0.000,1.100,0,none,
tf2_props_gameplay_foot_spray_can01,Foot Spray Can01,props_gameplay,tf2/props_gameplay/foot_spray_can01.glb,0.000,1.100,0,none,
tf2_props_gameplay_haybale,Haybale,props_gameplay,tf2/props_gameplay/haybale.glb,0.000,1.100,0,none,
tf2_props_gameplay_orange_cone001,Orange Cone001,props_gameplay,tf2/props_gameplay/orange_cone001.glb,0.000,1.100,0,none,
tf2_props_gameplay_pickup_timer,Pickup Timer,props_gameplay,tf2/props_gameplay/pickup_timer.glb,0.000,1.100,0,none,
tf2_props_gameplay_pill_bottle01,Pill Bottle01,props_gameplay,tf2/props_gameplay/pill_bottle01.glb,0.000,1.100,0,none,
tf2_props_gameplay_sack,Sack,props_gameplay,tf2/props_gameplay/sack.glb,0.000,1.100,0,none,
tf2_props_gameplay_security_fence_light01,Security Fence Light01,props_gameplay,tf2/props_gameplay/security_fence_light01.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_barricade001a,Sign Barricade001A,props_gameplay,tf2/props_gameplay/sign_barricade001a.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01,Sign Gameplay01,props_gameplay,tf2/props_gameplay/sign_gameplay01.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_hanging01,Sign Gameplay01 Hanging01,props_gameplay,tf2/props_gameplay/sign_gameplay01_hanging01.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_sm,Sign Gameplay01 Sm,props_gameplay,tf2/props_gameplay/sign_gameplay01_sm.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_witharrow_l,Sign Gameplay01 Witharrow,props_gameplay,tf2/props_gameplay/sign_gameplay01_witharrow_l.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_witharrow_l_plus,Sign Gameplay01 Witharrow L Plus,props_gameplay,tf2/props_gameplay/sign_gameplay01_witharrow_l_plus.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_witharrow_l_sm,Sign Gameplay01 Witharrow L Sm,props_gameplay,tf2/props_gameplay/sign_gameplay01_witharrow_l_sm.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_witharrow_r,Sign Gameplay01 Witharrow,props_gameplay,tf2/props_gameplay/sign_gameplay01_witharrow_r.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_witharrow_r_plus,Sign Gameplay01 Witharrow R Plus,props_gameplay,tf2/props_gameplay/sign_gameplay01_witharrow_r_plus.glb,0.000,1.100,0,none,
tf2_props_gameplay_sign_gameplay01_witharrow_r_sm,Sign Gameplay01 Witharrow R Sm,props_gameplay,tf2/props_gameplay/sign_gameplay01_witharrow_r_sm.glb,0.000,1.100,0,none,
tf2_props_gameplay_tape_wrap,Tape Wrap,props_gameplay,tf2/props_gameplay/tape_wrap.glb,0.000,1.100,0,none,
tf2_props_gameplay_tombstone_crocostyle,Tombstone Crocostyle,props_gameplay,tf2/props_gameplay/tombstone_crocostyle.glb,0.000,1.100,0,none,
tf2_props_gameplay_tombstone_specialdelivery,Tombstone Specialdelivery,props_gameplay,tf2/props_gameplay/tombstone_specialdelivery.glb,0.000,1.100,0,none,
tf2_props_gameplay_tombstone_tankbuster,Tombstone Tankbuster,props_gameplay,tf2/props_gameplay/tombstone_tankbuster.glb,0.000,1.100,0,none,
tf2_props_gameplay_towel_rack,Towel Rack,props_gameplay,tf2/props_gameplay/towel_rack.glb,0.000,1.100,0,none,
tf2_props_gameplay_uniform_locker_pj,Uniform Locker Pj,props_gameplay,tf2/props_gameplay/uniform_locker_pj.glb,0.000,1.100,0,none,
tf2_props_gothic_cabinet_base,Cabinet Base,props_gothic,tf2/props_gothic/cabinet_base.glb,0.000,1.100,0,none,
tf2_props_gothic_cabinet_curved,Cabinet Curved,props_gothic,tf2/props_gothic/cabinet_curved.glb,0.000,1.100,0,none,
tf2_props_gothic_cabinet_drawers,Cabinet Drawers,props_gothic,tf2/props_gothic/cabinet_drawers.glb,0.000,1.100,0,none,
tf2_props_gothic_cabinetsmall_base,Cabinetsmall Base,props_gothic,tf2/props_gothic/cabinetsmall_base.glb,0.000,1.100,0,none,
tf2_props_gothic_cabinetsmall_bigdoor,Cabinetsmall Bigdoor,props_gothic,tf2/props_gothic/cabinetsmall_bigdoor.glb,0.000,1.100,0,none,
tf2_props_gothic_cabinetsmall_drawdoors,Cabinetsmall Drawdoors,props_gothic,tf2/props_gothic/cabinetsmall_drawdoors.glb,0.000,1.100,0,none,
tf2_props_gothic_cabinetsmall_drawers,Cabinetsmall Drawers,props_gothic,tf2/props_gothic/cabinetsmall_drawers.glb,0.000,1.100,0,none,
tf2_props_gothic_chains_16,Chains 16,props_gothic,tf2/props_gothic/chains_16.glb,0.000,1.100,0,none,
tf2_props_gothic_chains_32,Chains 32,props_gothic,tf2/props_gothic/chains_32.glb,0.000,1.100,0,none,
tf2_props_gothic_chains_64,Chains 64,props_gothic,tf2/props_gothic/chains_64.glb,0.000,1.100,0,none,
tf2_props_gothic_chains_cagehook,Chains Cagehook,props_gothic,tf2/props_gothic/chains_cagehook.glb,0.000,1.100,0,none,
tf2_props_gothic_chains_ceilingbracket,Chains Ceilingbracket,props_gothic,tf2/props_gothic/chains_ceilingbracket.glb,0.000,1.100,0,none,
tf2_props_gothic_clockhand_long_krampus,Clockhand Long Krampus,props_gothic,tf2/props_gothic/clockhand_long_krampus.glb,0.000,1.100,0,none,
tf2_props_gothic_clockhand_short_krampus,Clockhand Short Krampus,props_gothic,tf2/props_gothic/clockhand_short_krampus.glb,0.000,1.100,0,none,
tf2_props_gothic_music_doublebass,Music Doublebass,props_gothic,tf2/props_gothic/music_doublebass.glb,0.000,1.100,0,none,
tf2_props_gothic_music_doublebass_stand,Music Doublebass Stand,props_gothic,tf2/props_gothic/music_doublebass_stand.glb,0.000,1.100,0,none,
tf2_props_gothic_music_gramaphone,Music Gramaphone,props_gothic,tf2/props_gothic/music_gramaphone.glb,0.000,1.100,0,none,
tf2_props_gothic_music_violin,Music Violin,props_gothic,tf2/props_gothic/music_violin.glb,0.000,1.100,0,none,
tf2_props_gothic_stocks,Stocks,props_gothic,tf2/props_gothic/stocks.glb,0.000,1.100,0,none,
