id,display_name,kept_personal,added_personal,final_personal,kept_corporate,added_corporate,final_corporate,max_personal_score,max_corporate_score,review_reasons,pass_b_applied
tf2_props_hearth_candelabra_01_flame,Candelabra 01 Flame,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_candle_cluster_flame,Candle Cluster Flame,comforting domestic intimate mundane,,comforting domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_explosivepenguin,Explosivepenguin,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_steel_table_01,Steel Table 01,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_table_01_blue,Table 01 Blue,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_table_02_blue,Table 02 Blue,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_toaster_01,Toaster 01,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_typewriter_01,Typewriter 01,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hearth_vase_01_blue,Vase 01 Blue,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_hydro_barrel_crate_half,Barrel Crate Half,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_hydro_water_barrel,Water Barrel,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_interiors_radiator,Radiator,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_2fort_paper00,Paper00,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_2fort_project_folder,Project Folder,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_2fort_spill_sign,Spill Sign,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_file,File,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_files_stack,Files Stack,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_flask_0,Flask 0,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_flask_1,Flask 1,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_flask_2,Flask 2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_folder,Folder,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_folders_stack,Folders Stack,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_invasion_med_lab_lab_drawer,Lab Drawer,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_island_steroid_drum,Steroid Drum,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_italy_radio_antique_01,Radio Antique 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_lacry_bunny_cutout001,Bunny Cutout001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_lacry_cat_cutout001,Cat Cutout001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_lacry_fennec_cutout001,Fennec Cutout001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_lacry_raccoon_cutout001,Raccoon Cutout001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_lacry_squirrel_cutout001,Squirrel Cutout001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_mall_cash_register,Cash Register,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_cigarette_machine,Cigarette Machine,institutional mundane public,,institutional mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_diner_booth_short,Diner Booth Short,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_diner_seat,Diner Seat,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_diner_stool,Diner Stool,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_diner_table,Diner Table,domestic mundane public,,domestic mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_diner_table_round,Diner Table Round,domestic mundane public,,domestic mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_dining_chair,Dining Chair,domestic mundane public,,domestic mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_dining_table,Dining Table,domestic mundane public,,domestic mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_filingcabinet01,Filingcabinet01,domestic mundane public,,domestic mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_filingcabinet02,Filingcabinet02,domestic mundane public,,domestic mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_foldedshirts01,Foldedshirts01,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_baguette,Baguette,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_burger,Food Burger,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_chickenbucket,Food Chickenbucket,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_cinnamon,Cinnamon,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_cornbread,Cornbread,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_crumpet,Crumpet,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_fries,Food Fries,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_hotdog,Food Hotdog,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_loaf,Loaf,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_milkshake,Food Milkshake,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_pretzel,Pretzel,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_sandvich,Sandvich,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_soda,Food Soda,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_takeout,Food Takeout,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_food_whitebread,Whitebread,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_janitorcart,Janitorcart,mundane public warm,,mundane public warm,conversion_ready marketable,,conversion_ready marketable,0.4500,1.0000,low_confidence_personal,False
tf2_props_mall_jeans_folded,Jeans Folded,mundane nostalgic public,,mundane nostalgic public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_kitchen_deepfryer,Kitchen Deepfryer,comforting domestic intimate mundane nostalgic personal public,,comforting domestic intimate mundane nostalgic personal public,conversion_ready marketable,,conversion_ready marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_mall_kitchen_griddle,Kitchen Griddle,comforting domestic intimate mundane nostalgic personal public,,comforting domestic intimate mundane nostalgic personal public,conversion_ready marketable,,conversion_ready marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_mall_kitchen_oven,Kitchen Oven,comforting domestic intimate mundane nostalgic personal public,,comforting domestic intimate mundane nostalgic personal public,conversion_ready marketable,,conversion_ready marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_mall_model_train,Model Train,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_officedesk01,Officedesk01,domestic mundane public,,domestic mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_paperwork01,Paperwork01,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_paperwork02,Paperwork02,liminal mundane public,,liminal mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_paperwork03,Paperwork03,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_payphone01,Payphone01,mundane personal public,,mundane personal public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_plush_chicken,Plush Chicken,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_plush_lobster,Plush Lobster,mundane public warm,,mundane public warm,conversion_ready marketable,,conversion_ready marketable,0.4500,1.0000,low_confidence_personal,False
tf2_props_mall_plush_seal,Plush Seal,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_plush_tiger,Plush Tiger,mundane public warm,,mundane public warm,conversion_ready marketable,,conversion_ready marketable,0.4500,1.0000,low_confidence_personal,False
tf2_props_mall_popcorn_bucket01,Popcorn Bucket01,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_popcorn_bucket02,Popcorn Bucket02,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_price_tag,Price Tag,mundane public warm,,mundane public warm,conversion_ready marketable,,conversion_ready marketable,0.4500,1.0000,low_confidence_personal,False
tf2_props_mall_skate,Skate,mundane public,,mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_sodadispenser,Sodadispenser,institutional mundane public,,institutional mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_sofa_one_seat,Sofa One Seat,comforting intimate mundane public,,comforting intimate mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_sofa_two_seat,Sofa Two Seat,comforting intimate mundane public,,comforting intimate mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_trashcan,Trashcan,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_mall_xmas_barrel,Xmas Barrel,abandoned mundane public,,abandoned mundane public,conversion_ready marketable,,conversion_ready marketable,0.0000,1.0000,low_confidence_personal,False
tf2_props_manor_candelabra_01,Candelabra 01,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_cardboard_box_set_02,Cardboard Box Set 02,abandoned domestic intimate mundane,,abandoned domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_chair_01,Chair 01,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_chair_01_blue,Chair 01 Blue,comforting domestic intimate mundane nostalgic,,comforting domestic intimate mundane nostalgic,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_manor_gravestone_04,Gravestone 04,domestic intimate melancholy mundane,,domestic intimate melancholy mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_stone_rail_end,Stone Rail End,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_stone_rail_pillar_32,Stone Rail Pillar 32,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_stone_rail_pillar_64,Stone Rail Pillar 64,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_stone_rail_pillar_sloped_48,Stone Rail Pillar Sloped 48,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_table_02,Table 02,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_manor_vase_01,Vase 01,domestic intimate mundane,,domestic intimate mundane,broad_appeal,,broad_appeal,0.4500,0.5500,low_confidence_personal,False
tf2_props_maritime_crate_small,Crate Small,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_maritime_maritime_chair_01,Maritime Chair 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_maul_reciever01,Reciever01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_maul_reciever02,Reciever02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_maul_recordplayer,Recordplayer,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_maul_speaker01,Speaker01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_maul_tv,Tv,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_medical_med_table002,Med Table,clinical domestic mundane threatening,,clinical domestic mundane threatening,trend_aligned,,trend_aligned,0.0000,0.5500,low_confidence_personal,False
tf2_props_medieval_anvil,Anvil,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_medieval_brazier,Brazier,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_medieval_medieval_meat,Medieval Meat,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_medieval_target_target,Target,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_medieval_torch_and_pitchforks,Torch And Pitchforks,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_medieval_training_dummy,Training Dummy,mundane nostalgic personal,,mundane nostalgic personal,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_megaton_ship_escort1,Ship Escort1,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_megaton_ship_escort2,Ship Escort2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_megaton_ship_patrol1,Ship Patrol1,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_megaton_ship_subchaser1,Ship Subchaser1,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_mining_ceiling_pipe01,Ceiling Pipe01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_mining_industrial_pipe01_s_01,Industrial Pipe01 S 01,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_mining_ingot001,Ingot001,abandoned mundane nostalgic,,abandoned mundane nostalgic,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_misc_candy_cane_01,Candy Cane 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_misc_the_orange_toolbox,The Orange Toolbox,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moneymap_plushie_01,Plushie 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moneymap_plushie_01b,Plushie 01B,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moneymap_plushie_02,Plushie 02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moneymap_plushie_02b,Plushie 02B,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moonshine_still_barrel,Still Barrel,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moonshine_still_cooker,Still Cooker,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moonshine_still_funnelbucket,Still Funnelbucket,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moonshine_still_halfbarrel,Still Halfbarrel,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_moonshine_still_jug,Still Jug,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_mvm_mvm_fail_mann09,Mvm Fail Mann09,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_mvm_oildrum,Oildrum,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_mvm_sack_flat,Sack Flat,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_mvm_sack_stack,Sack Stack,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_mvm_sack_stack_pallet,Sack Stack Pallet,abandoned institutional mundane,,abandoned institutional mundane,niche_depth,,niche_depth,0.0000,0.5500,low_confidence_personal,False
tf2_props_nature_rock_worn_cluster001,Rock Worn Cluster001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_oceanic_oceanic_container_001,Oceanic Container 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_oceanic_vendingmachine_002,Vendingmachine 002,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_office_ashtray01,Ashtray,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_cigarette_machine,Cigarette Machine,bureaucratic institutional mundane public,,bureaucratic institutional mundane public,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_filingcabinet01,Filingcabinet,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_filingcabinet02,Filingcabinet,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_officechair01,Officechair01,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_officedesk01,Officedesk,bureaucratic domestic institutional mundane,,bureaucratic domestic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_paperwork01,Paperwork,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_paperwork02,Paperwork,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_paperwork03,Paperwork,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_paperwork04,Paperwork04,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_office_typewriter01,Typewriter01,bureaucratic institutional mundane,,bureaucratic institutional mundane,discoverable marketable,,discoverable marketable,0.5500,1.0000,balance_changed_personal,False
tf2_props_offshore_project_cargocrate01,Cargocrate01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_offshore_project_cargocrate02,Cargocrate02,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_offshore_project_cargocrate03,Cargocrate03,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_offshore_project_coral_pink_2,Coral Pink 2,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_offshore_project_coral_tube,Coral Tube,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_offshore_project_oxygen_tank_oxygen_tank,Oxygen Tank,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_offshore_project_oxygen_tank_oxygen_tank_holder,Oxygen Tank Holder,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_offshore_project_oxygen_tank_oxygen_tank_small_posed,Oxygen Tank Small Posed,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_oil_oil_mug_square,Oil Mug Square,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_onsen_onsen_towel,Onsen Towel,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_onsen_onsen_towelstack,Onsen Towelstack,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_aircompressor_001,Aircompressor 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_barstool_001,Barstool 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_barstool_002,Barstool 002,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_beachchair_001,Beachchair 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_plant_002d,Plant 002D,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_plant_002f,Plant 002F,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_register_001,Register 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_restochair_001,Restochair 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_toolchest_001,Toolchest 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_overgrown_wood_storesign_001,Wood Storesign 001,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_paintings_painting_1_bobo_large,Painting 1 Bobo Large,nostalgic personal,,nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_paintings_painting_4_witch_large,Painting 4 Witch Large,nostalgic personal,,nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_paintings_painting_5_degroot_large,Painting 5 Degroot Large,nostalgic personal,,nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_paintings_painting_6_shakespearicles_large,Painting 6 Shakespearicles Large,nostalgic personal,,nostalgic personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_patagonia_argentum_pickup,Argentum Pickup,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_patagonia_brazillium_static,Brazillium Static,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_patagonia_mining_car_arg,Mining Car Arg,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_polar_gift_01,Gift 01,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
tf2_props_polar_gift_01_large,Gift 01 Large,mundane personal,,mundane personal,broad_appeal,,broad_appeal,0.0000,0.5500,low_confidence_personal,False
