id,display_name,review_reasons,final_personal,final_corporate,max_personal_score,max_corporate_score,balance_trace_personal,balance_trace_corporate
tf2_props_sewer_rat,Rat,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 462, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 923, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_rats_piano_low,Rats Piano Low,low_confidence_personal,mundane personal,brand_safe broad_appeal,0.0000,0.8429,"{""dynamic_floor"": 46, ""dynamic_cap"": 462, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 924, ""strength"": 0.02, ""natural_picked"": [""brand_safe"", ""broad_appeal""], ""balanced_picked"": [""brand_safe"", ""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_roadbarricade,Roadbarricade,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 462, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 924, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_roadbarricade_folded,Roadbarricade Folded,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 463, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 925, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_sewer_grate,Sewer Grate,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 463, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 926, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashbag01,Trashbag01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 463, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 926, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashbag02,Trashbag02,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 464, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 927, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashbag02a,Trashbag02A,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 464, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 927, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashbag03,Trashbag03,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 464, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 928, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashbag03a,Trashbag03A,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 465, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 929, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashbag_cluster01,Trashbag Cluster01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 465, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 929, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashcan01_open_full,Trashcan01 Open Full,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 465, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 92, ""dynamic_cap"": 930, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sewer_trashcan03,Trashcan03,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 466, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 931, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sideshow_ingot_pile,Ingot Pile,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 466, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 931, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_cardboard_box_1,Cardboard Box 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 466, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 932, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_cardboard_box_cluster_1,Cardboard Box Cluster 1,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 466, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 932, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_cardboard_box_cluster_2,Cardboard Box Cluster 2,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 467, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 933, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_cardboard_box_cluster_3,Cardboard Box Cluster 3,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 467, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 934, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_cardboard_box_open,Cardboard Box Open,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 467, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 934, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_cardboard_box_open_large,Cardboard Box Open Large,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 468, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 935, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_slaughter_meat_can,Slaughter Meat Can,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 468, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 936, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_slaughter_wetfloorsign001a,Wetfloorsign001A,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 468, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 936, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_smissmas_giftbox_32x32x32,Giftbox 32X32X32,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 469, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 937, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_smissmas_giftbox_42x72x40,Giftbox 42X72X40,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 469, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 937, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_smissmas_giftbox_45x50x45,Giftbox 45X50X45,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 469, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 938, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_smissmas_giftbox_80x80x80,Giftbox 80X80X80,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 470, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 939, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_smissmas_giftbox_c60x60x80,Giftbox C60X60X80,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 46, ""dynamic_cap"": 470, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 939, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_soho_acunit003,Acunit003,low_confidence_personal,mundane nostalgic public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 46, ""dynamic_cap"": 470, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 93, ""dynamic_cap"": 940, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
tf2_props_soho_bottlecrate001,Bottlecrate001,low_confidence_personal,mundane nostalgic public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 47, ""dynamic_cap"": 471, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 941, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
tf2_props_soho_trashbag001,Trashbag001,low_confidence_personal,mundane nostalgic public,conversion_ready marketable,0.0000,1.0000,"{""dynamic_floor"": 47, ""dynamic_cap"": 471, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 941, ""strength"": 0.02, ""natural_picked"": [""marketable"", ""conversion_ready""], ""balanced_picked"": [""marketable"", ""conversion_ready""], ""balance_changed_pick"": false}"
tf2_props_spytech_bench001a,Bench001A,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 471, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 942, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_binder001,Binder001,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 471, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 942, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_chair,Chair,low_confidence_personal,domestic institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 472, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 943, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_computer_cardreader,Computer Cardreader,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 472, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 944, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_computer_low,Computer Low,low_confidence_personal;balance_changed_corporate,institutional mundane,brand_safe trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 472, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 944, ""strength"": 0.02, ""natural_picked"": [""trend_aligned"", ""brand_safe""], ""balanced_picked"": [""brand_safe"", ""trend_aligned""], ""balance_changed_pick"": true}"
tf2_props_spytech_computer_low_drive,Computer Low Drive,low_confidence_personal;balance_changed_corporate,institutional mundane,brand_safe trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 473, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 945, ""strength"": 0.02, ""natural_picked"": [""trend_aligned"", ""brand_safe""], ""balanced_picked"": [""brand_safe"", ""trend_aligned""], ""balance_changed_pick"": true}"
tf2_props_spytech_computer_low_drive02,Computer Low Drive02,low_confidence_personal;balance_changed_corporate,institutional mundane,brand_safe trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 473, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 946, ""strength"": 0.02, ""natural_picked"": [""trend_aligned"", ""brand_safe""], ""balanced_picked"": [""brand_safe"", ""trend_aligned""], ""balance_changed_pick"": true}"
tf2_props_spytech_computer_printer,Computer Printer,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 473, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 946, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_computer_printer02,Computer Printer02,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 474, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 947, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_computer_set02,Computer Set02,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 474, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 947, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_computer_set02b,Computer Set02B,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 474, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 948, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_control_room_console02,Control Room Console02,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 475, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 949, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_control_room_console03,Control Room Console03,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 475, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 949, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_control_room_console04,Control Room Console04,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 475, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 94, ""dynamic_cap"": 950, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_suitcase,Suitcase,low_confidence_personal,institutional mundane nostalgic personal,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 476, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 951, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_terminal_chair,Terminal Chair,low_confidence_personal,domestic institutional mundane public,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 476, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 951, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_time_card_machine,Time Card Machine,low_confidence_personal,institutional mundane public,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 476, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 952, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_tv001,Tv001,low_confidence_personal,institutional mundane nostalgic,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 476, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 952, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_spytech_watercooler,Watercooler,low_confidence_personal,institutional mundane,trend_aligned,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 477, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 953, ""strength"": 0.02, ""natural_picked"": [""trend_aligned""], ""balanced_picked"": [""trend_aligned""], ""balance_changed_pick"": false}"
tf2_props_sulfur_floor_light001,Floor Light001,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 477, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 954, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sunshine_cafe_chair001,Cafe Chair001,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 477, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 954, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sunshine_cafe_table001,Cafe Table001,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 478, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 955, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_sunshine_deer_cutout001,Deer Cutout001,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 478, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 956, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_bug_zapper,Bug Zapper,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 478, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 956, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_chainsaw,Chainsaw,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 479, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 957, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_rootstump01,Rootstump01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 479, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 957, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_rootstump02,Rootstump02,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 479, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 958, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_ropepile,Ropepile,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 480, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 959, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
tf2_props_swamp_shroom_ref_01,Shroom Ref 01,low_confidence_personal,mundane personal,broad_appeal,0.0000,0.5500,"{""dynamic_floor"": 47, ""dynamic_cap"": 480, ""strength"": 0.02, ""natural_picked"": [], ""balanced_picked"": [], ""balance_changed_pick"": false}","{""dynamic_floor"": 95, ""dynamic_cap"": 959, ""strength"": 0.02, ""natural_picked"": [""broad_appeal""], ""balanced_picked"": [""broad_appeal""], ""balance_changed_pick"": false}"
