id,display_name,kept_personal,added_personal,final_personal,added_corporate,final_corporate,max_personal_score,max_corporate_score
css_props_de_nuke_light_red1,Light Red1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_light_inset,Light Inset,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_pallet_barrels,Pallet Barrels,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_08,Biohazardtank Dm 08,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_09,Biohazardtank Dm 09,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_barrel,Barrel,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_de_train_floodlights_01,De Train Floodlights 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_utility_truck_windows,Utility Truck Windows,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_bush2,Bush2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_de_train_securityguard,De Train Securityguard,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_acunit2,Acunit2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_03,Biohazardtank Dm 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_de_train_windowframe_02,De Train Windowframe 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_07,Biohazardtank Dm 07,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_06,Biohazardtank Dm 06,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_de_train_windowframe_03,De Train Windowframe 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_04,Biohazardtank Dm 04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_10,Biohazardtank Dm 10,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_11,Biohazardtank Dm 11,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_biohazardtank_dm_05,Biohazardtank Dm 05,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_floodlight,Floodlight,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_light_security,Light Security,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_handrail_tspawn_balcony,Handrail Tspawn Balcony,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_de_train_drainage_pipe,De Train Drainage Pipe,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_lockers001a,Lockers001A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_train_de_train_doorhandle_01,De Train Doorhandle 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p9,Fountain Bowl P9,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot01_damage_03,Claypot01 Damage 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_cinderblock,Cinderblock,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_gib2,Crate Fruit Break Gib2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_goldfish,Goldfish,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tablecoffee,Tablecoffee,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p10,Fountain Bowl P10,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_gib3,Crate Fruit Break Gib3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_de_inferno_boulder_01,De Inferno Boulder 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot01_damage_02,Claypot01 Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p8,Fountain Bowl P8,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_railing03,Railing03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p2,Crates Fruit2 P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p10,Flower Barrel P10,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_gib1,Crate Fruit Break Gib1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_de_inferno_boulder_03,De Inferno Boulder 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_08,Windowbreakable 02 Damage 08,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_09,Windowbreakable 02 Damage 09,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_de_inferno_boulder_02,De Inferno Boulder 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot01_damage_01,Claypot01 Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p11,Flower Barrel P11,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot02_damage_04,Claypot02 Damage 04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p3,Crates Fruit2 P3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_furniturecouch001a,Furniturecouch001A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_bombsiteroofbreak_03,Bombsiteroofbreak 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p7,Crates Fruit2 P7,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot01_damage_04,Claypot01 Damage 04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p6,Crates Fruit2 P6,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot02_damage_01,Claypot02 Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot02_damage_03,Claypot02 Damage 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p4,Crates Fruit2 P4,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_chairantique,Chairantique,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wall_lamp,Wall Lamp,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot02_damage_02,Claypot02 Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p5,Crates Fruit2 P5,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_03,Windowbreakable Damage 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_furniture_couch01a,Furniture Couch01A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_brokenboard_damage_01,Brokenboard Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p8,Wine Barrel P8,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_chimney02,Chimney02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p9,Wine Barrel P9,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_ceiling_light,Ceiling Light,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_railingspikedgate,Railingspikedgate,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_picture1,Picture1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p1,Crate Fruit Break P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_cannon_base,Cannon Base,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_02,Windowbreakable Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p3,Crate Fruit Break P3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_plasterinfwndwg,Plasterinfwndwg,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_picture3,Picture3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_brokenboard_damage_02,Brokenboard Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_bell_smallb,Bell Smallb,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_picture2,Picture2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p2,Crate Fruit Break P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_01,Windowbreakable Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p8,Flower Barrel P8,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_brokenboard,Brokenboard,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_05,Windowbreakable Damage 05,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_11,Windowbreakable Damage 11,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p6,Crate Fruit Break P6,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p9,Crates Fruit1 P9,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_plasterinfwndwg_inside,Plasterinfwndwg Inside,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p7,Crate Fruit Break P7,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p8,Crates Fruit1 P8,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_10,Windowbreakable Damage 10,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_04,Windowbreakable Damage 04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wall_lamp_ring,Wall Lamp Ring,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p9,Flower Barrel P9,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tv_monitor01,Tv Monitor01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_06,Windowbreakable Damage 06,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p5,Crate Fruit Break P5,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break,Crate Fruit Break,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_ceiling_fan,Ceiling Fan,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_potted_plant2_p1,Potted Plant2 P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_bell_largeb,Bell Largeb,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p4,Crate Fruit Break P4,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_07,Windowbreakable Damage 07,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p7,Flower Barrel P7,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_frame,Windowbreakable 02 Frame,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot03,Claypot03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p6,Crates Fruit1 P6,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p9,Crate Fruit Break P9,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p1,Wine Barrel P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02,Windowbreakable 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wood_fence_corner,Wood Fence Corner,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p7,Crates Fruit1 P7,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crate_fruit_break_p8,Crate Fruit Break P8,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot02,Claypot02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_chairantique_damage_01,Chairantique Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tablecoffee_damage_b01,Tablecoffee Damage B01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p6,Flower Barrel P6,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p4,Flower Barrel P4,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tablecoffee_damage_b03,Tablecoffee Damage B03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_chairantique_damage_03,Chairantique Damage 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_brickwndwd,Brickwndwd,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_09,Windowbreakable Damage 09,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p5,Crates Fruit1 P5,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p2,Wine Barrel P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p3,Wine Barrel P3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_infwndwa,Infwndwa,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p4,Crates Fruit1 P4,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot01,Claypot01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_damage_08,Windowbreakable Damage 08,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_chairantique_damage_02,Chairantique Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_hay_bails,Hay Bails,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tablecoffee_damage_b02,Tablecoffee Damage B02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p5,Flower Barrel P5,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p1,Flower Barrel P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_bushgreensmall,Bushgreensmall,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p7,Wine Barrel P7,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p11,Wine Barrel P11,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_potted_plant2,Potted Plant2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_potted_plant3,Potted Plant3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p10,Wine Barrel P10,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_ceiling_fan_blade,Ceiling Fan Blade,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p6,Wine Barrel P6,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p2,Flower Barrel P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tableantique,Tableantique,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_furniture_couch02a,Furniture Couch02A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p3,Crates Fruit1 P3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable,Windowbreakable,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_plasterinfwndwh,Plasterinfwndwh,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel,Flower Barrel,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p4,Wine Barrel P4,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_potted_plant1,Potted Plant1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel,Wine Barrel,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wine_barrel_p5,Wine Barrel P5,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_stoneinfwndwa,Stoneinfwndwa,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_furniturecupboard001a,Furniturecupboard001A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_plasterinfwndwi,Plasterinfwndwi,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit1_p2,Crates Fruit1 P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_chairantique_damage_04,Chairantique Damage 04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_flower_barrel_p3,Flower Barrel P3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tablecoffee_damage_b04,Tablecoffee Damage B04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_clock01,Clock01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot03_damage_01,Claypot03 Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_largebush01,Largebush01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p8,Crates Fruit2 P8,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wall_lamp2,Wall Lamp2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tablecoffee_damage_a01,Tablecoffee Damage A01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_02,Windowbreakable 02 Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_03,Windowbreakable 02 Damage 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wall_lamp3,Wall Lamp3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_crates_fruit2_p9,Crates Fruit2 P9,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_wood_fence_end,Wood Fence End,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p1,Fountain Bowl P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_churchprop04,Churchprop04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p3,Fountain Bowl P3,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot03_damage_02,Claypot03 Damage 02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_potted_plant1_p1,Potted Plant1 P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_tablecoffee_damage_a02,Tablecoffee Damage A02,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_01,Windowbreakable 02 Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_bell_large,Bell Large,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_cactus,Cactus,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_radiator01a,Radiator01A,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_cactus2,Cactus2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_claypot03_damage_03,Claypot03 Damage 03,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p2,Fountain Bowl P2,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_churchprop05,Churchprop05,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_churchprop01,Churchprop01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_fountain_bowl_p6,Fountain Bowl P6,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_pot_big,Pot Big,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_potted_plant3_p1,Potted Plant3 P1,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_10,Windowbreakable 02 Damage 10,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_04,Windowbreakable 02 Damage 04,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_frame,Windowbreakable Frame,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_cart_wheel,Cart Wheel,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_05,Windowbreakable 02 Damage 05,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_windowbreakable_02_damage_11,Windowbreakable 02 Damage 11,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
css_props_de_inferno_splinter_damage_01,Splinter Damage 01,institutional mundane public,,institutional mundane public,broad_appeal,broad_appeal,0.0000,0.5500
